Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
akto,com.akto.action.gpt,GptConfigAction,saveAktoGptConfig,8,2,0,82,0,com.akto.action.gpt.GptConfigAction,com.akto.action.gpt.GptConfigAction; com.akto.dao.MCollection
akto,com.akto.action.gpt,GptConfigAction,getApiCollectionId,3,1,0,92,0,,
akto,com.akto.action.gpt,GptConfigAction,setApiCollectionId,3,1,1,96,0,,
akto,com.akto.action.gpt,GptConfigAction,getCurrentState,3,1,0,100,0,,
akto,com.akto.action.gpt,GptConfigAction,setCurrentState,3,1,1,104,0,,
akto,com.akto.action.gpt,GptAction,askAi,18,2,0,19,0,com.akto.dto.User,com.akto.dto.User; com.akto.action.gpt.handlers.QueryHandlerFactory; com.akto.action.gpt.handlers.QueryHandler; com.akto.action.UserAction
akto,com.akto.action.gpt,GptAction,getResponse,3,1,0,38,0,,
akto,com.akto.action.gpt,GptAction,setResponse,3,1,1,42,0,,
akto,com.akto.action.gpt,GptAction,getType,3,1,0,46,0,,
akto,com.akto.action.gpt,GptAction,setType,3,1,1,50,0,,
akto,com.akto.action.gpt,GptAction,getMeta,3,1,0,54,0,,
akto,com.akto.action.gpt,GptAction,setMeta,3,1,1,58,0,,
akto,com.akto.action.gpt.data_extractors,DataExtractor,extractData,0,1,1,9,0,,
akto,com.akto.action.gpt.data_extractors,ListApisEndpointNames,ListApisEndpointNames,3,1,0,18,0,,
akto,com.akto.action.gpt.data_extractors,ListApisEndpointNames,ListApisEndpointNames,3,1,1,22,0,,
akto,com.akto.action.gpt.data_extractors,ListApisEndpointNames,extractData,30,8,1,25,0,com.akto.action.observe.Utils,com.akto.action.observe.Utils
akto,com.akto.action.gpt.data_extractors.filters,Filter,filterData,0,1,1,7,0,,
akto,com.akto.action.gpt.data_extractors.filters,FilterJunkEndpoints,countSwitches,12,3,1,17,0,,
akto,com.akto.action.gpt.data_extractors.filters,FilterJunkEndpoints,filterData,33,7,1,33,0,com.akto.action.gpt.data_extractors.filters.FilterJunkEndpoints,com.akto.action.gpt.data_extractors.filters.FilterJunkEndpoints
akto,com.akto.action.gpt.data_extractors.filters,FilterJunkEndpoints,main,4,1,1,70,0,com.akto.action.gpt.data_extractors.filters.FilterJunkEndpoints,com.akto.action.gpt.data_extractors.filters.FilterJunkEndpoints
akto,com.akto.action.user,UserInfoAction,execute,3,1,0,9,0,,
akto,com.akto.action.user,UserInfoAction,fetchUserLastLoginTs,5,2,0,15,0,com.akto.action.UserAction,com.akto.action.UserAction; com.akto.dao.UsersDao; com.akto.dto.User
akto,com.akto.action.user,UserInfoAction,getLastLoginTs,3,1,0,21,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,execute,3,1,0,46,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,fetchTestingRunResultFromTestingRun,9,2,0,60,0,com.akto.dao.MCollection,com.akto.dao.MCollection
akto,com.akto.action.test_editor,SaveTestEditorAction,saveTestEditorFile,69,11,0,72,0,com.akto.dto.User,com.akto.dto.User; com.akto.dao.context.Context; com.akto.dto.test_editor.TestConfig; com.akto.dto.test_editor.YamlTemplate; com.akto.dao.test_editor.TestConfigYamlParser; com.akto.action.UserAction; com.akto.dao.MCollection
akto,com.akto.action.test_editor,SaveTestEditorAction,runTestForGivenTemplate,49,6,0,173,0,com.akto.dto.testing.TestingRunResult,com.akto.dto.testing.TestingRunResult; com.akto.action.testing_issues.IssuesAction; com.akto.dto.test_editor.TestConfig; com.akto.dto.test_editor.Info; com.akto.dao.test_editor.TestConfigYamlParser; com.akto.dao.context.Context; com.akto.dto.test_editor.Category; com.akto.dao.MCollection; com.akto.dto.traffic.SampleData
akto,com.akto.action.test_editor,SaveTestEditorAction,showFile,5,2,2,235,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,main,22,2,1,241,0,com.akto.action.test_editor.SaveTestEditorAction,com.akto.action.test_editor.SaveTestEditorAction; com.akto.action.UserAction; com.akto.DaoInit; com.akto.dto.User
akto,com.akto.action.test_editor,SaveTestEditorAction,setContent,3,1,1,264,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,getTestingRunHexId,3,1,0,268,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,setTestingRunHexId,3,1,1,272,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,getApiInfoKey,3,1,0,276,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,setApiInfoKey,3,1,1,280,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,getTestingRunResult,3,1,0,284,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,setTestingRunResult,3,1,1,288,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,getOriginalTestId,3,1,0,292,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,setOriginalTestId,3,1,1,296,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,getFinalTestId,3,1,0,300,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,setFinalTestId,3,1,1,304,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,getSampleDataList,3,1,0,308,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,setSampleDataList,3,1,1,312,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,getTestingRunIssues,3,1,0,316,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,setTestingRunIssues,3,1,1,320,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,getSubCategoryMap,3,1,0,324,0,,
akto,com.akto.action.test_editor,SaveTestEditorAction,setSubCategoryMap,3,1,1,328,0,,
akto,com.akto.action.misc,OtpAction,execute,12,2,0,33,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.dao.context.Context
akto,com.akto.action.misc,OtpAction,fetchRecentOtp,11,3,0,50,0,com.akto.dao.MCollection,com.akto.dao.MCollection; com.akto.log.LoggerMaker; com.akto.dao.context.Context; com.akto.action.misc.OtpAction; com.akto.dto.OTPMessage
akto,com.akto.action.misc,OtpAction,extractOtp,10,3,1,66,0,,
akto,com.akto.action.misc,OtpAction,fetchLatestMessageId,16,2,0,81,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.action.misc.OtpAction
akto,com.akto.action.misc,OtpAction,fetchOtpFromMySms,17,3,0,100,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.action.misc.OtpAction
akto,com.akto.action.misc,OtpAction,makeRequestToMySms,20,1,0,127,0,,
akto,com.akto.action.misc,OtpAction,getOtp,3,1,0,155,0,,
akto,com.akto.action.misc,OtpAction,setFrom,3,1,1,159,0,,
akto,com.akto.action.misc,OtpAction,setText,3,1,1,163,0,,
akto,com.akto.action.misc,OtpAction,setLastMessageId,3,1,1,167,0,,
akto,com.akto.action.misc,OtpAction,getLatestMessageId,3,1,0,171,0,,
akto,com.akto.action.misc,OtpAction,setApiKey,3,1,1,175,0,,
akto,com.akto.action.misc,OtpAction,setAuthToken,3,1,1,179,0,,
akto,com.akto.action.misc,OtpAction,setAddress,3,1,1,183,0,,
akto,com.akto.action.tpi,GoogleAuthAction,retrieveGoogleConfig,7,2,0,35,0,com.akto.dao.MCollection,com.akto.dao.MCollection
akto,com.akto.action.tpi,GoogleAuthAction,sendGoogleAuthCodeToServer,19,1,0,50,0,com.akto.dao.context.Context,com.akto.dao.context.Context; com.akto.action.UserAction; com.akto.listener.InitializerListener; com.akto.dto.User
akto,com.akto.action.tpi,GoogleAuthAction,getCode,3,1,0,95,0,,
akto,com.akto.action.tpi,GoogleAuthAction,setCode,3,1,1,99,0,,
akto,com.akto.action.tpi,GoogleAuthAction,getAccessToken,3,1,0,103,0,,
akto,com.akto.action.tpi,GoogleAuthAction,setAccessToken,3,1,1,107,0,,
akto,com.akto.action.tpi,GoogleAuthAction,getThirdPartyId,3,1,0,111,0,,
akto,com.akto.action.tpi,GoogleAuthAction,setThirdPartyId,3,1,1,115,0,,
akto,com.akto.action.tpi,GoogleAuthAction,getGoogleConfigResult,3,1,0,119,0,,
akto,com.akto.testing_issues,TestingIssuesHandlerTest,getIndex,3,1,2,34,0,,
akto,com.akto.testing_issues,TestingIssuesHandlerTest,getTestingRunResult,10,1,3,37,0,com.akto.dao.context.Context,com.akto.dao.context.Context; com.akto.testing_issues.TestingIssuesHandlerTest
akto,com.akto.testing_issues,TestingIssuesHandler,writeUpdateQueryIntoWriteModel,37,5,3,37,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.dao.context.Context; com.akto.dto.testing.TestingRunResult; com.akto.dao.testing.sources.TestSourceConfigsDao; com.akto.testing_issues.TestingIssuesHandler; com.akto.dto.testing.sources.TestSourceConfig; com.akto.dto.test_run_findings.TestingRunIssues
akto,com.akto.testing_issues,TestingIssuesHandler,getIssuesIdFromMap,8,3,2,89,0,com.akto.dto.test_run_findings.TestingIssuesId,com.akto.dto.test_run_findings.TestingIssuesId
akto,com.akto.testing_issues,TestingIssuesHandler,insertVulnerableTestsIntoIssuesCollection,24,5,3,99,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.dao.context.Context; com.akto.dto.testing.TestingRunResult; com.akto.dao.testing.sources.TestSourceConfigsDao; com.akto.dto.testing.sources.TestSourceConfig; com.akto.dto.test_run_findings.TestingIssuesId; com.akto.dto.test_run_findings.TestingRunIssues
akto,com.akto.testing_issues,TestingIssuesHandler,handleIssuesCreationFromTestingRunResults,18,2,2,130,0,com.akto.dao.MCollection,com.akto.dao.MCollection; com.akto.testing_issues.TestingIssuesHandler; com.akto.log.LoggerMaker; com.akto.testing_utils.TestingUtils
akto,com.akto.testing,TestExecutorTest,generateTestResult,5,1,1,19,0,,
akto,com.akto.testing,TestExecutorTest,testTrim,13,1,0,27,1,com.akto.testing.TestExecutor,com.akto.dto.testing.TestingRunResult; com.akto.testing.TestExecutor
akto,com.akto.testing,TestExecutorTest,testFindHostUtil,9,1,3,45,0,,
akto,com.akto.testing,TestExecutorTest,testFindHost,10,1,0,56,1,,
akto,com.akto.testing,ApiWorkflowExecutorTest,testCombineQueryParams2,6,1,0,32,1,com.akto.dto.OriginalHttpRequest,com.akto.dto.OriginalHttpRequest
akto,com.akto.testing,ApiWorkflowExecutorTest,testExecuteCode,23,1,0,40,1,com.akto.testing.ApiWorkflowExecutor,com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutorTest,testPopulateValuesMap,28,1,0,73,1,com.akto.testing.ApiWorkflowExecutor,com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutorTest,testBuildHttpRequest,15,1,0,108,1,com.akto.testing.ApiWorkflowExecutor,com.akto.dto.OriginalHttpRequest; com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutorTest,testValidateTest,22,1,0,131,1,com.akto.testing.ApiWorkflowExecutor,com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutorTest,generateValue,7,1,3,159,0,,
akto,com.akto.testing,ApiWorkflowExecutorTest,testReplaceVariables,28,1,0,167,1,com.akto.testing.ApiWorkflowExecutor,com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutorTest,testConstructValueMapWithLoginParams,5,1,0,214,1,com.akto.testing.ApiWorkflowExecutor,com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutorTest,testConstructValueMapFetchValueMapFalse,5,1,0,221,1,com.akto.testing.ApiWorkflowExecutor,com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutorTest,testProcessOtpNodeOtpDataMissing,8,1,0,228,1,com.akto.testing.ApiWorkflowExecutor,com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutorTest,testProcessOtpNodeDataStaleData,11,1,0,239,1,com.akto.testing.ApiWorkflowExecutor,com.akto.dao.context.Context; com.akto.testing.ApiWorkflowExecutor; com.akto.dao.MCollection
akto,com.akto.testing,ApiWorkflowExecutorTest,testProcessOtpNodeDataInvalidRegex,11,1,0,259,1,com.akto.testing.ApiWorkflowExecutor,com.akto.dao.context.Context; com.akto.testing.ApiWorkflowExecutor; com.akto.dao.MCollection
akto,com.akto.testing,ApiWorkflowExecutorTest,testProcessOtpNodeData,12,1,0,279,1,com.akto.testing.ApiWorkflowExecutor,com.akto.dao.context.Context; com.akto.testing.ApiWorkflowExecutor; com.akto.dao.MCollection
akto,com.akto.testing,ApiExecutorTest,testMakeUrlAbsolute,17,1,0,15,1,com.akto.dto.OriginalHttpRequest,com.akto.dto.OriginalHttpRequest
akto,com.akto.testing,StatusCodeAnalyserTest,testPotentialStatusCodeKeys,18,1,0,15,1,com.akto.testing.StatusCodeAnalyser,com.akto.testing.StatusCodeAnalyser
akto,com.akto.testing,StatusCodeAnalyserTest,testGetStatusCode,14,1,0,39,1,com.akto.testing.StatusCodeAnalyser,com.akto.testing.StatusCodeAnalyser
akto,com.akto.testing,Main,createTRRSummaryIfAbsent,14,1,2,38,0,com.akto.dto.testing.TestingRunResultSummary,com.akto.dto.testing.TestingRunResultSummary; com.akto.dao.MCollection; com.akto.dto.testing.TestingRun
akto,com.akto.testing,Main,setupRateLimitWatcher,16,2,0,61,0,com.akto.dao.AccountSettingsDao,com.akto.dao.AccountSettingsDao; com.akto.dto.AccountSettings; com.akto.dto.testing.rate_limit.RateLimitHandler; com.akto.dao.MCollection
akto,com.akto.testing,Main,run,11,2,0,63,0,com.akto.dao.AccountSettingsDao,com.akto.dao.AccountSettingsDao; com.akto.dto.AccountSettings; com.akto.dto.testing.rate_limit.RateLimitHandler; com.akto.dao.MCollection
akto,com.akto.testing,Main,main,74,7,1,78,0,com.akto.dao.MCollection,com.akto.dao.MCollection; com.akto.dto.testing.TestingRun; com.akto.DaoInit; com.akto.testing.Main; com.akto.log.LoggerMaker; com.akto.dao.context.Context; com.akto.testing.TestExecutor; com.akto.dto.testing.TestingRunConfig
akto,com.akto.testing,ApiWorkflowExecutor,init,24,3,3,49,0,com.akto.dto.api_workflow.Node,com.akto.dto.api_workflow.Node; com.akto.dao.context.Context; com.akto.testing.ApiWorkflowExecutor; com.akto.dto.testing.WorkflowTest; com.akto.dto.api_workflow.Graph; com.akto.dto.testing.WorkflowTestResult
akto,com.akto.testing,ApiWorkflowExecutor,runLoginFlow,48,7,3,78,0,com.akto.dto.api_workflow.Node,com.akto.dto.api_workflow.Node; com.akto.testing.ApiWorkflowExecutor; com.akto.dto.testing.LoginFlowParams; com.akto.dto.testing.AuthMechanism; com.akto.dto.testing.AuthParam; com.akto.dto.api_workflow.Graph
akto,com.akto.testing,ApiWorkflowExecutor,constructValueMap,20,5,1,135,0,com.akto.dto.testing.LoginFlowStepsData,com.akto.dto.testing.LoginFlowStepsData; com.akto.dto.testing.LoginFlowParams; com.akto.dao.MCollection
akto,com.akto.testing,ApiWorkflowExecutor,saveValueMapData,7,1,2,163,0,com.akto.dto.testing.LoginFlowParams,com.akto.dto.testing.LoginFlowParams; com.akto.dao.MCollection
akto,com.akto.testing,ApiWorkflowExecutor,processOtpNode,40,3,2,175,0,com.akto.dto.api_workflow.Node,com.akto.dto.api_workflow.Node; com.akto.dto.testing.OtpTestData; com.akto.dto.testing.WorkflowNodeDetails; com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutor,fetchOtpTestData,24,4,2,217,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.dao.context.Context; com.akto.dto.api_workflow.Node; com.akto.dto.testing.WorkflowNodeDetails; com.akto.dao.MCollection
akto,com.akto.testing,ApiWorkflowExecutor,extractOtpCode,10,2,2,244,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker
akto,com.akto.testing,ApiWorkflowExecutor,processRecorderNode,22,2,2,257,0,com.akto.dto.api_workflow.Node,com.akto.dto.api_workflow.Node; com.akto.dao.MCollection; com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutor,fetchToken,28,3,2,286,0,com.akto.dto.RecordedLoginFlowInput,com.akto.dto.RecordedLoginFlowInput; com.akto.util.RecordedLoginFlowUtil; com.akto.log.LoggerMaker
akto,com.akto.testing,ApiWorkflowExecutor,processNode,11,3,3,318,0,com.akto.testing.ApiWorkflowExecutor,com.akto.testing.ApiWorkflowExecutor; com.akto.dto.api_workflow.Node; com.akto.dto.testing.WorkflowNodeDetails
akto,com.akto.testing,ApiWorkflowExecutor,processApiNode,68,6,3,331,0,com.akto.dto.api_workflow.Node,com.akto.dto.api_workflow.Node; com.akto.dto.testing.WorkflowNodeDetails; com.akto.dto.OriginalHttpResponse; com.akto.dto.OriginalHttpRequest; com.akto.log.LoggerMaker; com.akto.testing.ApiWorkflowExecutor; com.akto.utils.RedactSampleData; com.akto.testing.ApiExecutor
akto,com.akto.testing,ApiWorkflowExecutor,validateTest,21,3,2,409,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutor,populateValuesMap,0,12,6,433,0,com.akto.dto.type.RequestTemplate,com.akto.dto.type.RequestTemplate; com.akto.util.JSONUtils
akto,com.akto.testing,ApiWorkflowExecutor,buildHttpRequest,54,9,2,516,0,com.akto.dto.testing.WorkflowUpdatedSampleData,com.akto.dto.testing.WorkflowUpdatedSampleData; com.akto.dto.OriginalHttpRequest; com.akto.testing.ApiWorkflowExecutor; com.akto.log.LoggerMaker
akto,com.akto.testing,ApiWorkflowExecutor,executeCode,21,3,2,584,0,com.akto.testing.ApiWorkflowExecutor,com.akto.testing.ApiWorkflowExecutor
akto,com.akto.testing,ApiWorkflowExecutor,replaceVariables,23,5,3,612,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker
akto,com.akto.testing,ApiWorkflowExecutor,generateKey,3,1,4,647,0,,
akto,com.akto.testing,ApiExecutor,common,46,6,2,32,0,com.akto.testing.HTTPClientHandler,com.akto.testing.HTTPClientHandler; com.akto.dto.testing.rate_limit.RateLimitHandler; com.akto.log.LoggerMaker
akto,com.akto.testing,ApiExecutor,replaceHostFromConfig,31,3,2,81,0,com.akto.dto.testing.TestingRunConfig,com.akto.dto.testing.TestingRunConfig
akto,com.akto.testing,ApiExecutor,sendRequest,44,17,3,113,0,com.akto.dto.OriginalHttpRequest,com.akto.dto.OriginalHttpRequest; com.akto.log.LoggerMaker; com.akto.testing.ApiExecutor
akto,com.akto.testing,ApiExecutor,getRequest,4,1,3,170,0,com.akto.testing.ApiExecutor,com.akto.testing.ApiExecutor
akto,com.akto.testing,ApiExecutor,sendWithRequestBody,20,6,3,177,0,com.akto.testing.ApiExecutor,com.akto.testing.ApiExecutor; com.akto.dto.OriginalHttpRequest
akto,com.akto.testing,NucleiExecutor,execute,71,6,7,34,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.testing.NucleiExecutor; com.akto.rules.FuzzingTest
akto,com.akto.testing,NucleiExecutor,readMetaData,17,2,1,148,0,,
akto,com.akto.testing,NucleiExecutor,readResponses,0,20,1,175,0,com.akto.dto.OriginalHttpRequest,com.akto.dto.OriginalHttpRequest; com.akto.util.Pair; com.akto.dto.OriginalHttpResponse; com.akto.log.LoggerMaker
akto,com.akto.testing,HTTPClientHandler,HTTPClientHandler,2,1,0,16,0,,
akto,com.akto.testing,HTTPClientHandler,checkClientTrusted,2,1,2,20,0,,
akto,com.akto.testing,HTTPClientHandler,checkServerTrusted,2,1,2,24,0,,
akto,com.akto.testing,HTTPClientHandler,getAcceptedIssuers,3,1,0,28,0,,
akto,com.akto.testing,HTTPClientHandler,getHTTPClient,6,2,1,68,0,,
akto,com.akto.testing,StatusCodeAnalyser,run,8,1,2,50,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker
akto,com.akto.testing,StatusCodeAnalyser,calculateDefaultPayloads,33,7,2,62,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.dto.OriginalHttpResponse; com.akto.testing.StatusCodeAnalyser; com.akto.testing.ApiExecutor; com.akto.rules.TestPlugin
akto,com.akto.testing,StatusCodeAnalyser,fillDefaultPayloadsMap,5,1,1,99,0,,
akto,com.akto.testing,StatusCodeAnalyser,isDefaultPayload,6,2,1,105,0,,
akto,com.akto.testing,StatusCodeAnalyser,fillResult,45,8,2,115,0,com.akto.log.LoggerMaker,com.akto.log.LoggerMaker; com.akto.testing.StatusCodeAnalyser; com.akto.dao.ApiCollectionsDao; com.akto.dto.ApiCollection; com.akto.dao.MCollection
akto,com.akto.testing,StatusCodeAnalyser,calculateResult,12,5,2,165,0,,
akto,com.akto.testing,StatusCodeAnalyser,fillFrequencyMap,51,11,4,178,0,com.akto.store.SampleMessageStore,com.akto.store.SampleMessageStore; com.akto.dto.OriginalHttpResponse; com.akto.testing.StatusCodeAnalyser; com.akto.testing.ApiExecutor; com.akto.runtime.RelationshipSync; com.akto.dto.RawApi; com.akto.dto.testing.AuthMechanism
akto,com.akto.testing,StatusCodeAnalyser,getPotentialStatusCodeKeys,19,4,1,251,0,,
akto,com.akto.testing,StatusCodeAnalyser,getStatusCode,31,7,2,271,0,com.akto.runtime.RelationshipSync,com.akto.runtime.RelationshipSync
akto,com.akto.testing,TestExecutor,init,8,2,2,49,0,com.akto.dto.testing.TestingRun,com.akto.dto.testing.TestingRun; com.akto.testing.TestExecutor
akto,com.akto.testing,TestExecutor,workflowInit,26,3,2,57,0,com.akto.dao.context.Context,com.akto.dao.context.Context; com.akto.dto.testing.TestingEndpoints; com.akto.log.LoggerMaker; com.akto.dao.MCollection; com.akto.dto.testing.TestingRun; com.akto.dto.testing.WorkflowTest; com.akto.testing.ApiWorkflowExecutor; com.akto.dto.testing.WorkflowTestingEndpoints
