Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
akto,com.akto.dto,RawApi,3,0,18,18,94,20,0,0,0.16666666666666666,16,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\RawApi.java,9
akto,com.akto.dto,RBAC,5,2,8,8,32,8,0,0,0.375,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\RBAC.java,6
akto,com.akto.dto,RBAC.Role,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\RBAC.java,14
akto,com.akto.dto,RecordedLoginFlowInput,4,0,10,10,38,10,0,0,0.2,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\RecordedLoginFlowInput.java,3
akto,com.akto.dto,Relationship,9,0,12,12,106,14,0,0,0.16666666666666666,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Relationship.java,9
akto,com.akto.dto,Relationship.ApiRelationInfo,5,0,0,0,57,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Relationship.java,24
akto,com.akto.dto,SampleRequestReplayResponse,2,0,6,6,22,6,0,0,0.3333333333333333,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\SampleRequestReplayResponse.java,7
akto,com.akto.dto,Scan,5,0,13,13,49,13,0,0,0.15384615384615385,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Scan.java,7
akto,com.akto.dto,SensitiveParamInfo,10,2,23,23,90,25,0,0,0.08695652173913043,6,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\SensitiveParamInfo.java,5
akto,com.akto.dto,SensitiveSampleData,5,2,8,8,31,8,0,0,0.375,3,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\SensitiveSampleData.java,7
akto,com.akto.dto,SignupInfo,26,0,6,6,249,6,4,0,0.5,6,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\SignupInfo.java,12
akto,com.akto.dto,SignupInfo.GoogleSignupInfo,3,0,0,0,30,0,0,1,-1.0,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\SignupInfo.java,43
akto,com.akto.dto,SignupInfo.SlackSignupInfo,15,0,0,0,128,0,0,1,-1.0,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\SignupInfo.java,83
akto,com.akto.dto,SignupInfo.WebpushSubscriptionInfo,3,0,0,0,45,0,0,1,-1.0,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\SignupInfo.java,247
akto,com.akto.dto,SignupInfo.PasswordHashInfo,2,0,0,0,23,0,0,1,-1.0,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\SignupInfo.java,305
akto,com.akto.dto,SignupUserInfo,7,0,12,12,47,12,0,0,0.16666666666666666,2,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\SignupUserInfo.java,5
akto,com.akto.dto,TagConfig,10,4,16,16,63,16,0,0,0.125,1,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\TagConfig.java,8
akto,com.akto.dto,Team,4,0,10,10,39,10,0,0,0.2,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Team.java,6
akto,com.akto.dto,Team.UserType,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\Team.java,8
akto,com.akto.dto,TestEnvSettings,6,0,14,14,55,14,0,0,0.14285714285714285,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\TestEnvSettings.java,10
akto,com.akto.dto,TestEnvSettings.LogLevel,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\TestEnvSettings.java,12
akto,com.akto.dto,TestRun,5,0,13,13,50,13,0,0,0.15384615384615385,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\TestRun.java,9
akto,com.akto.dto,TestRun.TestRunStatus,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\TestRun.java,11
akto,com.akto.dto,User,8,1,19,19,77,19,0,0,0.15789473684210525,27,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\User.java,11
akto,com.akto.dto,UserAccountEntry,3,0,8,8,28,8,0,0,0.5,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\UserAccountEntry.java,3
akto,com.akto.dto,TestApiInfo,0,0,3,3,45,3,0,0,-1.0,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\TestApiInfo.java,13
akto,com.akto.dto,TestOriginalHttpRequest,0,0,8,7,83,8,0,0,-1.0,0,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\TestOriginalHttpRequest.java,14
akto,com.akto.dto,TestOriginalHttpResponse,0,0,2,2,21,2,0,0,-1.0,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\TestOriginalHttpResponse.java,12
akto,com.akto.dto.api_workflow,Graph,1,0,9,8,59,18,0,0,0.2222222222222222,2,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\api_workflow\Graph.java,9
akto,com.akto.dto.api_workflow,Node,3,0,9,9,33,9,0,0,0.2222222222222222,4,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\api_workflow\Node.java,9
akto,com.akto.dto.api_workflow,TestGraph,0,0,2,2,47,2,0,0,-1.0,0,4,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\api_workflow\TestGraph.java,14
akto,com.akto.dto.auth,APIAuth,2,0,4,4,15,4,3,0,0.5,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\auth\APIAuth.java,5
akto,com.akto.dto.auth,APIAuth.Type,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\auth\APIAuth.java,7
akto,com.akto.dto.auth,APIAuthAPIKey,3,0,9,9,36,9,0,1,0.3333333333333333,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\auth\APIAuthAPIKey.java,7
akto,com.akto.dto.auth,APIAuthAPIKey.Placement,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\auth\APIAuthAPIKey.java,10
akto,com.akto.dto.auth,APIAuthBasic,2,0,7,7,27,7,0,1,0.42857142857142855,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\auth\APIAuthBasic.java,7
akto,com.akto.dto.auth,APIAuthOAuth,1,0,5,5,19,5,0,1,0.6,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\auth\APIAuthOAuth.java,7
akto,com.akto.dto.data_types,BelongsToPredicate,1,0,5,5,22,6,0,1,0.4,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\BelongsToPredicate.java,7
akto,com.akto.dto.data_types,Conditions,2,0,8,8,42,12,0,0,0.25,15,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\Conditions.java,6
akto,com.akto.dto.data_types,Conditions.Operator,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\Conditions.java,36
akto,com.akto.dto.data_types,ContainsPredicate,1,0,5,5,26,7,0,1,0.4,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\ContainsPredicate.java,5
akto,com.akto.dto.data_types,EndsWithPredicate,1,0,5,5,21,6,0,1,0.4,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\EndsWithPredicate.java,3
akto,com.akto.dto.data_types,EqualsToPredicate,1,0,5,5,22,6,0,1,0.4,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\EqualsToPredicate.java,5
akto,com.akto.dto.data_types,IsNumberPredicate,0,0,2,2,8,2,0,1,-1.0,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\IsNumberPredicate.java,3
akto,com.akto.dto.data_types,NotBelongsToPredicate,1,0,5,5,23,6,0,1,0.0,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\NotBelongsToPredicate.java,7
akto,com.akto.dto.data_types,Predicate,3,2,6,5,0,29,8,0,0.3333333333333333,7,6,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\Predicate.java,9
akto,com.akto.dto.data_types,Predicate.Type,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\Predicate.java,14
akto,com.akto.dto.data_types,RegexPredicate,1,0,6,6,25,7,0,1,0.3333333333333333,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\RegexPredicate.java,5
akto,com.akto.dto.data_types,StartsWithPredicate,1,0,5,5,21,6,0,1,0.4,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\data_types\StartsWithPredicate.java,3
akto,com.akto.dto.data_types,TestCustomDataType,0,0,3,3,47,3,0,0,-1.0,0,5,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\data_types\TestCustomDataType.java,18
akto,com.akto.dto.data_types,TestPredicates,0,0,8,8,152,8,0,0,-1.0,0,10,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\data_types\TestPredicates.java,13
akto,com.akto.dto.demo,VulnerableRequestForTemplate,2,0,6,6,22,6,0,0,0.3333333333333333,1,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\demo\VulnerableRequestForTemplate.java,7
akto,com.akto.dto.gpt,AktoGptConfig,2,0,7,7,25,7,0,0,0.2857142857142857,3,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\gpt\AktoGptConfig.java,5
akto,com.akto.dto.gpt,AktoGptConfigState,0,0,0,0,1,0,0,0,-1.0,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\gpt\AktoGptConfigState.java,3
akto,com.akto.dto.loaders,Loader,12,3,16,15,66,17,1,0,0.25,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\loaders\Loader.java,6
akto,com.akto.dto.loaders,Loader.Type,3,0,0,0,18,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\loaders\Loader.java,7
akto,com.akto.dto.loaders,NormalLoader,4,2,7,7,30,8,1,1,0.2857142857142857,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\loaders\NormalLoader.java,3
akto,com.akto.dto.loaders,PostmanUploadLoader,0,0,2,2,8,2,0,2,-1.0,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\loaders\PostmanUploadLoader.java,3
akto,com.akto.dto.notifications,CustomWebhook,21,3,37,36,151,37,0,0,0.05405405405405406,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\notifications\CustomWebhook.java,10
akto,com.akto.dto.notifications,CustomWebhook.ActiveStatus,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\notifications\CustomWebhook.java,33
akto,com.akto.dto.notifications,CustomWebhook.WebhookOptions,2,0,0,0,13,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\notifications\CustomWebhook.java,37
akto,com.akto.dto.notifications,CustomWebhookResult,6,0,14,14,53,14,0,0,0.21428571428571427,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\notifications\CustomWebhookResult.java,7
akto,com.akto.dto.notifications,SlackWebhook,9,0,21,21,81,21,0,0,0.09523809523809523,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\notifications\SlackWebhook.java,5
akto,com.akto.dto.pii,PIISource,7,0,17,17,64,17,0,0,0.17647058823529413,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\pii\PIISource.java,7
akto,com.akto.dto.pii,PIIType,4,0,14,14,55,16,0,0,0.14285714285714285,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\pii\PIIType.java,7
akto,com.akto.dto.runtime_filters,FieldExistsFilter,3,0,6,6,53,13,0,1,0.3333333333333333,2,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\runtime_filters\FieldExistsFilter.java,14
akto,com.akto.dto.runtime_filters,ResponseCodeRuntimeFilter,2,0,7,7,28,7,0,1,0.2857142857142857,3,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\runtime_filters\ResponseCodeRuntimeFilter.java,6
akto,com.akto.dto.runtime_filters,RuntimeFilter,9,3,17,17,83,21,0,0,0.11764705882352941,8,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\runtime_filters\RuntimeFilter.java,9
akto,com.akto.dto.runtime_filters,RuntimeFilter.UseCase,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\runtime_filters\RuntimeFilter.java,21
akto,com.akto.dto.runtime_filters,RuntimeFilter.Operator,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\runtime_filters\RuntimeFilter.java,25
akto,com.akto.dto.runtime_filters,TestFieldExistsFilter,0,0,1,1,24,1,0,0,-1.0,0,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\runtime_filters\TestFieldExistsFilter.java,9
akto,com.akto.dto.runtime_filters,TestResponseCodeRuntimeFilter,0,0,1,1,21,1,0,0,-1.0,0,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\runtime_filters\TestResponseCodeRuntimeFilter.java,9
akto,com.akto.dto.testing,AuthMechanism,5,0,16,16,69,21,0,0,0.1875,16,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\AuthMechanism.java,11
akto,com.akto.dto.testing,AuthParam,0,0,6,6,9,6,2,0,-1.0,9,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\AuthParam.java,7
akto,com.akto.dto.testing,AuthParam.Location,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\AuthParam.java,20
akto,com.akto.dto.testing,AuthParamData,4,0,11,11,44,12,0,0,0.18181818181818182,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\AuthParamData.java,3
akto,com.akto.dto.testing,CollectionWiseTestingEndpoints,1,0,6,6,22,6,0,1,0.3333333333333333,3,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\CollectionWiseTestingEndpoints.java,11
akto,com.akto.dto.testing,CustomTestingEndpoints,1,0,6,6,22,6,0,1,0.3333333333333333,3,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\CustomTestingEndpoints.java,7
akto,com.akto.dto.testing,EndpointLogicalGroup,8,2,14,14,56,14,0,0,0.14285714285714285,3,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\EndpointLogicalGroup.java,5
akto,com.akto.dto.testing,GenericTestResult,2,0,8,8,28,8,1,0,0.25,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\GenericTestResult.java,5
akto,com.akto.dto.testing,HardcodedAuthParam,4,0,13,13,60,17,0,1,0.15384615384615385,0,4,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\HardcodedAuthParam.java,13
akto,com.akto.dto.testing,LogicalGroupTestingEndpoint,2,0,8,8,43,12,0,1,0.375,2,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\LogicalGroupTestingEndpoint.java,9
akto,com.akto.dto.testing,LoginFlowParams,3,0,8,8,30,8,0,0,0.25,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\LoginFlowParams.java,3
akto,com.akto.dto.testing,LoginFlowResponse,3,0,8,8,30,8,0,0,0.25,3,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\LoginFlowResponse.java,5
akto,com.akto.dto.testing,LoginFlowStepsData,2,0,6,6,22,6,0,0,0.3333333333333333,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\LoginFlowStepsData.java,6
akto,com.akto.dto.testing,LoginRequestAuthParam,4,0,13,13,61,17,0,1,0.15384615384615385,0,4,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\LoginRequestAuthParam.java,15
akto,com.akto.dto.testing,LoginVerificationCodeData,2,0,6,6,22,6,0,0,0.3333333333333333,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\LoginVerificationCodeData.java,3
akto,com.akto.dto.testing,LoginWorkflowGraphEdge,3,0,9,9,33,9,0,0,0.2222222222222222,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\LoginWorkflowGraphEdge.java,3
akto,com.akto.dto.testing,OtpTestData,3,0,8,8,30,8,0,0,0.25,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\OtpTestData.java,4
akto,com.akto.dto.testing,RequestData,9,0,20,20,78,20,0,0,0.1,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\RequestData.java,3
akto,com.akto.dto.testing,TestingEndpoints,1,0,5,5,15,5,4,0,0.6,7,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestingEndpoints.java,7
akto,com.akto.dto.testing,TestingEndpoints.Type,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestingEndpoints.java,19
akto,com.akto.dto.testing,TestingRun,20,5,33,33,142,33,0,0,0.09090909090909091,8,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestingRun.java,6
akto,com.akto.dto.testing,TestingRun.State,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestingRun.java,88
akto,com.akto.dto.testing,TestingRunConfig,5,0,12,12,46,12,0,0,0.16666666666666666,12,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestingRunConfig.java,12
akto,com.akto.dto.testing,TestingRunResult,24,11,29,29,123,30,0,0,0.06896551724137931,8,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestingRunResult.java,10
akto,com.akto.dto.testing,TestingRunResultSummary,19,8,24,24,99,24,0,0,0.125,5,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestingRunResultSummary.java,9
akto,com.akto.dto.testing,TestingSchedule,9,1,20,20,77,20,0,0,0.1,0,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestingSchedule.java,5
akto,com.akto.dto.testing,TestResult,6,0,14,13,56,14,0,1,0.14285714285714285,9,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestResult.java,7
akto,com.akto.dto.testing,TestResult.Confidence,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestResult.java,16
akto,com.akto.dto.testing,TestResult.TestError,1,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestResult.java,20
akto,com.akto.dto.testing,TestRoles,10,2,19,19,77,20,0,0,0.10526315789473684,3,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestRoles.java,10
akto,com.akto.dto.testing,TestSuite,3,3,0,0,30,0,0,0,-1.0,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\TestSuite.java,7
akto,com.akto.dto.testing,WorkflowNodeDetails,12,0,29,29,117,33,0,0,0.06896551724137931,8,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\WorkflowNodeDetails.java,5
akto,com.akto.dto.testing,WorkflowNodeDetails.Type,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\WorkflowNodeDetails.java,25
akto,com.akto.dto.testing,WorkflowTest,10,0,23,23,90,23,0,0,0.08695652173913043,7,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\WorkflowTest.java,8
akto,com.akto.dto.testing,WorkflowTest.State,0,0,0,0,1,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\WorkflowTest.java,10
akto,com.akto.dto.testing,WorkflowTestingEndpoints,2,1,6,6,23,6,0,1,0.6666666666666666,4,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\WorkflowTestingEndpoints.java,7
akto,com.akto.dto.testing,WorkflowTestResult,10,2,13,13,83,14,0,0,0.15384615384615385,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\WorkflowTestResult.java,7
akto,com.akto.dto.testing,WorkflowTestResult.NodeResult,3,0,0,0,30,0,0,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\WorkflowTestResult.java,17
akto,com.akto.dto.testing,WorkflowUpdatedSampleData,5,0,13,13,49,13,0,0,0.15384615384615385,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\WorkflowUpdatedSampleData.java,3
akto,com.akto.dto.testing,AuthMechanismTests,0,0,5,3,82,8,0,0,-1.0,0,3,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\testing\AuthMechanismTests.java,11
akto,com.akto.dto.testing,TestLogicalGroupTestingEndpoint,0,0,1,1,26,1,0,0,-1.0,0,4,C:\Users\rmaca\Downloads\akto\libs\dao\src\test\java\com\akto\dto\testing\TestLogicalGroupTestingEndpoint.java,16
akto,com.akto.dto.testing.info,BFLATestInfo,2,0,6,6,24,6,0,1,0.3333333333333333,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\info\BFLATestInfo.java,3
akto,com.akto.dto.testing.info,NucleiTestInfo,2,0,7,7,27,7,0,1,0.2857142857142857,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\info\NucleiTestInfo.java,3
akto,com.akto.dto.testing.info,TestInfo,0,0,1,1,4,1,2,0,-1.0,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\info\TestInfo.java,3
akto,com.akto.dto.testing.rate_limit,ApiRateLimit,0,0,1,1,3,1,1,0,-1.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\rate_limit\ApiRateLimit.java,5
akto,com.akto.dto.testing.rate_limit,GlobalApiRateLimit,1,0,5,5,18,5,0,1,0.0,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\rate_limit\GlobalApiRateLimit.java,5
akto,com.akto.dto.testing.rate_limit,RateLimitHandler,2,0,4,3,29,8,0,0,0.75,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\rate_limit\RateLimitHandler.java,9
akto,com.akto.dto.testing.sources,TestSourceConfig,14,4,23,23,91,23,0,0,0.08695652173913043,9,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\testing\sources\TestSourceConfig.java,8
akto,com.akto.dto.test_editor,Auth,2,0,6,6,22,6,0,0,0.3333333333333333,7,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\Auth.java,5
akto,com.akto.dto.test_editor,Category,3,0,8,8,30,8,0,0,0.25,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\Category.java,3
akto,com.akto.dto.test_editor,Config,1,0,4,4,14,4,0,0,0.5,0,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\Config.java,5
akto,com.akto.dto.test_editor,ConfigParserResult,3,0,8,8,30,8,0,0,0.25,3,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\ConfigParserResult.java,3
akto,com.akto.dto.test_editor,ConfigParserValidationResult,2,0,6,6,22,6,0,0,0.3333333333333333,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\ConfigParserValidationResult.java,3
akto,com.akto.dto.test_editor,DataOperandFilterRequest,3,0,8,8,30,8,0,0,0.25,14,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\DataOperandFilterRequest.java,3
akto,com.akto.dto.test_editor,DataOperandsFilterResponse,3,0,8,8,30,8,0,0,0.25,4,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\DataOperandsFilterResponse.java,7
akto,com.akto.dto.test_editor,ExecutionResult,4,0,10,10,38,10,0,0,0.2,2,2,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\ExecutionResult.java,6
akto,com.akto.dto.test_editor,ExecutorConfigParserResult,3,0,8,8,30,8,0,0,0.25,3,1,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\ExecutorConfigParserResult.java,3
akto,com.akto.dto.test_editor,ExecutorNode,4,0,10,10,38,10,0,0,0.2,6,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\ExecutorNode.java,5
akto,com.akto.dto.test_editor,ExecutorSingleOperationResp,2,0,6,6,22,6,0,0,0.3333333333333333,2,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\ExecutorSingleOperationResp.java,3
akto,com.akto.dto.test_editor,ExecutorSingleRequest,4,0,10,10,38,10,0,0,0.2,1,0,C:\Users\rmaca\Downloads\akto\libs\dao\src\main\java\com\akto\dto\test_editor\ExecutorSingleRequest.java,7
